time (s),altitude (m)
4687000.0,379307.5937639456
4688000.0,378586.3920775093
4689000.0,372318.3967158636
4690000.0,367792.6841395842
4691000.0,370283.6672169473
4692000.0,376870.40851113666
4693000.0,379866.90216308367
4694000.0,375782.0299167
4695000.0,369357.3998303609
4696000.0,368075.18309234735
4697000.0,373423.0893974956
4698000.0,379148.6928396709
4699000.0,378580.2843578635
4700000.0,372370.46550313104
4701000.0,367740.244374373
4702000.0,370086.0478252433
4703000.0,376656.4501059791
4704000.0,379783.7197122248
4705000.0,375824.34367148206
4706000.0,369374.0225455705
4707000.0,367944.6826207079
4708000.0,373196.00123997126
4709000.0,378987.6490045218
4710000.0,378570.3889360456
4711000.0,372421.21207750123
4712000.0,367690.3927061204
4713000.0,369891.73859746195
4714000.0,376442.43344121706
4715000.0,379696.89723400865
4716000.0,375863.46137183066
4717000.0,369391.3294528341
4718000.0,367817.75018854253
4719000.0,372970.8723851843
4720000.0,378824.47569277696
4721000.0,378556.50093869586
4722000.0,372470.5506889466
4723000.0,367643.0687697446
4724000.0,369700.6699133441
4725000.0,376228.32757410314
4726000.0,379606.5520325694
4727000.0,375899.42797693145
4728000.0,369409.445308839
4729000.0,367694.3310412038
4730000.0,372747.6267630495
4731000.0,378659.1799922325
4732000.0,378538.9246208556
4733000.0,372518.64392488636
4734000.0,367598.2839536434
4735000.0,369512.74146112613
4736000.0,376014.0346526345
4737000.0,379512.7390255444
4738000.0,375932.4657392977
4739000.0,369428.1233617896
4740000.0,367574.0642639166
4741000.0,372526.21702924
4742000.0,378491.9581813589
4743000.0,378517.33252782933
4744000.0,372564.92480807845
4745000.0,367555.5265932167
4746000.0,369327.9007729525
4747000.0,375800.0765156131
4748000.0,379415.6653523389
4749000.0,375962.11007627845
4750000.0,369446.9846252557
4751000.0,367457.0415636571
4752000.0,372306.99137728196
4753000.0,378323.0597822564
4754000.0,378492.08072221186
4755000.0,372609.70356017165
4756000.0,367514.97793018166
4757000.0,369146.3164971946
4758000.0,375586.31495841686
4759000.0,379315.44733756315
4760000.0,375988.727055558
4761000.0,369466.25386170205
4762000.0,367343.15787914954
4763000.0,372089.8159571327
4764000.0,378152.51680769306
4765000.0,378463.0913776802
4766000.0,372652.58373122104
4767000.0,367476.2696666159
4768000.0,368967.69494929165
4769000.0,375372.9119031159
4770000.0,379212.15290034097
4771000.0,376012.0998501908
4772000.0,369485.6032915525
4773000.0,367232.3182322942
4774000.0,371874.7299123006
4775000.0,377980.39346777275
4776000.0,378430.5092782583
4777000.0,372693.8383090785
4778000.0,367439.6028795913
4779000.0,368792.255469406
4780000.0,375159.9131178409
4781000.0,379105.8397272406
4782000.0,376032.23580147605
4783000.0,369504.9716815641
4784000.0,367124.3837596504
4785000.0,371661.7241229024
4786000.0,377806.95310303476
4787000.0,378394.3506889129
4788000.0,372733.0163661251
4789000.0,367404.3953636568
4790000.0,368619.73449673504
4791000.0,374947.57764835097
4792000.0,378996.8897633841
4793000.0,376049.2388081895
4794000.0,369524.1219628155
4795000.0,367019.1669930555
4796000.0,371451.1398912119
4797000.0,377632.5617117416
4798000.0,378354.8125168495
4799000.0,372770.2308765417
4800000.0,367370.8453572523
4801000.0,368450.43263668474
4802000.0,374736.0256234789
4803000.0,378885.1843731841
4804000.0,376062.9245186206
4805000.0,369542.8858484188
4806000.0,366916.666997578
4807000.0,371242.79362037964
4808000.0,377457.0102825761
4809000.0,378311.74150529783
4810000.0,372805.2227656869
4811000.0,367338.6539983526
4812000.0,368284.06325176265
4813000.0,374525.25487314444
4814000.0,378770.86695305817
4815000.0,376073.34158366825
4816000.0,369561.34941997286
4817000.0,366816.9525481453
4818000.0,371036.69975152425
4819000.0,377280.20746991504
4820000.0,378265.2136305105
4821000.0,372838.3329261588
4822000.0,367307.97310456075
4823000.0,368120.56233719364
4824000.0,374315.14743225556
4825000.0,378654.1488202745
4826000.0,376080.9844827829
4827000.0,369579.6139934659
4828000.0,366719.5229185531
4829000.0,370832.4455995336
4830000.0,377102.5521329269
4831000.0,378215.7915792437
4832000.0,372869.65457757935
4833000.0,367278.5021345159
4834000.0,367959.70645945147
4835000.0,374105.79456848
4836000.0,378535.0271546347
4837000.0,376085.3320290074
4838000.0,369597.2354257619
4839000.0,366624.61728470866
4840000.0,370630.72704605013
4841000.0,376923.97045677714
4842000.0,378162.6956675295
4843000.0,372898.5716893049
4844000.0,367250.35574803594
4845000.0,367801.9018690055
4846000.0,373897.35679086763
4847000.0,378413.3335815985
4848000.0,376086.3974395441
4849000.0,369614.2765717134
4850000.0,366532.2315121386
4851000.0,370431.3848767886
4852000.0,376744.8539411621
4853000.0,378106.69928096235
4854000.0,372925.21762869135
4855000.0,367222.9925826071
4856000.0,367646.7562007308
4857000.0,373689.9101792723
4858000.0,378289.5479699578
4859000.0,376084.58685179055
4860000.0,369630.9608974308
4861000.0,366442.01887552906
4862000.0,370233.8851324376
4863000.0,376564.71798750106
4864000.0,378047.70416291244
4865000.0,372950.1046606824
4866000.0,367196.83509744424
4867000.0,367494.27423209324
4868000.0,373483.47634160705
4869000.0,378163.77335073054
4870000.0,376079.6606408749
4871000.0,369646.52203874104
4872000.0,366353.75338936225
4873000.0,370038.91114789434
4874000.0,376384.52455416135
4875000.0,377985.79739290196
4876000.0,372972.3140407279
4877000.0,367171.0350478962
4878000.0,367344.19582384825
4879000.0,373278.22975592595
4880000.0,378036.28648885805
4881000.0,376071.7865283191
4882000.0,369661.1493493598
4883000.0,366267.52777022496
4884000.0,369846.34314259794
4885000.0,376204.0381097272
4886000.0,377920.9165166402
4887000.0,372992.0681622056
4888000.0,367145.99331502244
4889000.0,367197.2317157779
4890000.0,373074.6468055425
4891000.0,377906.77781196404
4892000.0,376060.4260935569
4893000.0,369674.58296151366
4894000.0,366183.2586376816
4895000.0,369656.1578276027
4896000.0,376023.3168024691
4897000.0,377853.38317529205
4898000.0,373009.500479836
4899000.0,367121.29334499966
4900000.0,367052.2820030246
4901000.0,372871.99946126714
4902000.0,377775.82541003544
4903000.0,376046.55317667127
4904000.0,369687.13391805906
4905000.0,366100.75815017987
4906000.0,369468.08490027115
4907000.0,375842.2561686272
4908000.0,377783.0682897847
4909000.0,373024.6873714421
4910000.0,367097.1973762959
4911000.0,366910.031047374
4912000.0,372670.8061407758
4913000.0,377643.22057966236
4914000.0,376029.6915798886
4915000.0,369698.4685988985
4916000.0,366019.79155292735
4917000.0,369282.17533869296
4918000.0,375661.30820966046
4919000.0,377710.4367049895
4920000.0,373037.57990044355
4921000.0,367073.2174054831
4922000.0,366769.71304664295
4923000.0,372470.7331325095
4924000.0,377509.06275723875
4925000.0,376009.97006296646
4926000.0,369708.65635495726
4927000.0,365940.4097411912
4928000.0,369098.54764350876
4929000.0,375480.1796794366
4930000.0,377635.0486808196
4931000.0,373048.00790330116
4932000.0,367049.5907941628
4933000.0,366631.9839249933
4934000.0,372272.1925827516
4935000.0,377373.33748928085
4936000.0,375987.13502407074
4937000.0,369717.60366999917
4938000.0,365862.89119904395
4939000.0,368917.2581087798
4940000.0,375298.94149787724
4941000.0,377556.96069315076
4942000.0,373055.9448018884
4943000.0,367026.4575985158
4944000.0,366496.87281448394
4945000.0,372075.08186694793
4946000.0,377236.08733927924
4947000.0,375961.3361594612
4948000.0,369725.1730378801
4949000.0,365786.7903257841
4950000.0,368738.43265104573
4951000.0,375118.0710930852
4952000.0,377476.409498469
4953000.0,373061.2950595347
4954000.0,367003.27278466336
4955000.0,366363.8169495901
4956000.0,371879.3904543044
4957000.0,377097.64432256203
4958000.0,375932.7751993239
4959000.0,369731.4971490437
4960000.0,365712.2560352199
4961000.0,368561.6929023359
4962000.0,374937.06477226224
4963000.0,377393.35327748116
4964000.0,373064.313398391
4965000.0,366980.25815130305
4966000.0,366232.9771862561
4967000.0,371685.16491200123
4968000.0,376957.9531108197
4969000.0,375901.5852225218
4970000.0,369736.39532731194
4971000.0,365638.7513842704
4972000.0,368386.93030113727
4973000.0,374756.50646467134
4974000.0,377308.55405000784
4975000.0,373065.1339906333
4976000.0,366956.91432079487
4977000.0,366103.9247065205
4978000.0,371492.3240054315
4979000.0,376817.27999238577
4980000.0,375867.7714784257
4981000.0,369739.8549516229
4982000.0,365566.473048958
4983000.0,368214.5023760535
4984000.0,374576.28011202905
4985000.0,377221.2381786825
4986000.0,373063.16189327464
4987000.0,366933.49860323034
4988000.0,365977.21483864635
4989000.0,371301.32395610027
4990000.0,376675.62188396323
4991000.0,375831.08641668595
4992000.0,369741.6216292046
4993000.0,365495.26892372593
4994000.0,368044.22963876184
4995000.0,374396.5399861587
4996000.0,377132.10900692735
4997000.0,373059.01178900804
4998000.0,366909.77829718683
4999000.0,365852.1311621079
5000000.0,371111.59682402853
5001000.0,376532.98471545987
5002000.0,375791.83173553087
5003000.0,369741.8883800721
5004000.0,365425.0004303362
5005000.0,367875.8623283105
5006000.0,374217.0609032912
5007000.0,377040.7438306967
5008000.0,373052.3072468033
5009000.0,366885.7073686505
5010000.0,365728.9648656789
5011000.0,370923.57646237686
5012000.0,376389.5938044358
5013000.0,375750.1445536744
5014000.0,369740.64462672547
5015000.0,365355.76922051795
5016000.0,367709.5902402587
5017000.0,374037.96137854084
5018000.0,376947.4098272119
5019000.0,373043.3671588013
5020000.0,366861.5900976844
5021000.0,365607.8010693798
5022000.0,370736.96966578905
5023000.0,376245.18024359643
5024000.0,375705.6193592483
5025000.0,369737.46819881443
5026000.0,365287.31469145976
5027000.0,367545.6280933628
5028000.0,373859.7412237013
5029000.0,376852.21234518755
5030000.0,373031.49868108705
5031000.0,366836.577148105
5032000.0,365488.44693581015
5033000.0,370552.39335605316
5034000.0,376100.2011860637
5035000.0,375658.5455304915
5036000.0,369732.7654785691
5037000.0,365220.03302222677
5038000.0,367383.93506211974
5039000.0,373682.07380870264
5040000.0,376755.0298207309
5041000.0,373017.31134179886
5042000.0,366811.20726387855
5043000.0,365370.67711884156
5044000.0,370369.1552612055
5045000.0,375954.5357071385
5046000.0,375609.20907120407
5047000.0,369726.34639482107
5048000.0,365153.10288281646
5049000.0,367223.90357372165
5050000.0,373505.0262512043
5051000.0,376656.303041582
5052000.0,373000.72679956723
5053000.0,366785.0928712785
5054000.0,365254.4457944026
5055000.0,370187.76203386765
5056000.0,375808.5976248672
5057000.0,375557.50613236707
5058000.0,369718.03927429486
5059000.0,365086.73838111106
5060000.0,367065.79643716477
5061000.0,373328.80661169905
5062000.0,376556.0940455003
5063000.0,372982.00918575935
5064000.0,366758.47634611465
5065000.0,365139.81265604123
5066000.0,370007.7765144175
5067000.0,375661.94961876236
5068000.0,375503.5275900699
5069000.0,369708.12377936114
5070000.0,365020.9155845167
5071000.0,366909.4450172847
5072000.0,373153.13678662665
5073000.0,376454.1180640934
5074000.0,372960.6822936954
5075000.0,366731.03769841045
5076000.0,365026.5567975659
5077000.0,369829.5009805709
5078000.0,375514.86363941804
5079000.0,375446.941676436
5080000.0,369696.0853319289
5081000.0,364955.6265316112
5082000.0,366755.46481537353
5083000.0,372978.45622419193
5084000.0,376350.47282433324
5085000.0,372936.73196012154
5086000.0,366702.73624533694
5087000.0,364914.9694088856
5088000.0,369653.15368658584
5089000.0,375367.6297275387
5090000.0,375388.26268099155
5091000.0,369682.2891560709
5092000.0,364890.6952559091
5093000.0,366603.1168856891
5094000.0,372804.69605684746
5095000.0,376245.611667485
5096000.0,372910.6948433183
5097000.0,366673.5850151079
5098000.0,364804.45049922913
5099000.0,369478.2137621585
5100000.0,375220.21295659523
5101000.0,375327.64033728745
5102000.0,369666.6251094444
5103000.0,364825.8840026334
5104000.0,366452.53388998564
5105000.0,372631.8534255214
5106000.0,376139.37850104086
5107000.0,372882.10685845185
5108000.0,366643.4356769342
5109000.0,364695.2672528932
5110000.0,369305.15818997566
5111000.0,375072.58874040935
5112000.0,375264.54390033334
5113000.0,369648.9051878983
5114000.0,364761.47990861814
5115000.0,366303.9393938333
5116000.0,372459.87802893296
5117000.0,376031.5803724611
5118000.0,372851.05501477886
5119000.0,366612.4345391141
5120000.0,364587.67205752246
5121000.0,369133.78979047295
5122000.0,374924.53404186387
5123000.0,375199.13425843325
5124000.0,369629.2022601459
5125000.0,364697.29806039575
5126000.0,366157.20053311065
5127000.0,372289.0143327201
5128000.0,375922.70342389867
5129000.0,372817.75710094906
5130000.0,366580.2446024548
5131000.0,364480.77474921104
5132000.0,368963.850729852
5133000.0,374776.6077097198
5134000.0,375132.18109877966
5135000.0,369607.8163154721
5136000.0,364633.0033396529
5137000.0,366011.7662215
5138000.0,372118.98552360386
5139000.0,375812.7417878797
5140000.0,372782.2860419955
5141000.0,366547.08538628183
5142000.0,364375.01213426143
5143000.0,368795.5945680458
5144000.0,374628.6529256571
5145000.0,375063.11582023837
5146000.0,369584.35523384996
5147000.0,364568.81262062676
5148000.0,365868.0931746131
5149000.0,371949.98782083485
5150000.0,375701.69049736205
5151000.0,372744.6307839211
5152000.0,366512.86266941205
5153000.0,364270.3061544243
5154000.0,368628.9441153463
5155000.0,374480.6246299604
5156000.0,374991.9905836107
5157000.0,369558.92429068964
5158000.0,364504.69711016864
5159000.0,365726.13487159275
5160000.0,371782.02451922186
5161000.0,375589.3633850366
5162000.0,372704.4236842403
5163000.0,366477.4068636494
5164000.0,364166.8097848706
5165000.0,368464.2026346177
5166000.0,374332.80898095854
5167000.0,374919.07554186136
5168000.0,369531.5292143589
5169000.0,364440.44286139216
5170000.0,365585.72227297164
5171000.0,371615.2074527247
5172000.0,375476.09779748134
5173000.0,372661.99077556096
5174000.0,366440.71093424223
5175000.0,364064.02595638484
5176000.0,368300.99774133693
5177000.0,374185.1422350649
5178000.0,374844.0869370932
5179000.0,369501.7932888754
5180000.0,364375.8493917668
5181000.0,365446.9571907036
5182000.0,371449.70682253595
5183000.0,375362.0509381527
5184000.0,372617.4082188932
5185000.0,366402.67282235064
5186000.0,363961.9560792111
5187000.0,368139.30711062904
5188000.0,374037.65921598766
5189000.0,374767.65221902076
5190000.0,369470.4037901042
5191000.0,364311.0514861299
5192000.0,365309.5220518168
5193000.0,371285.282128023
5194000.0,375247.2038790211
5195000.0,372570.6014919011
5196000.0,366363.35992940795
5197000.0,363860.99166336097
5198000.0,367979.5498258546
5199000.0,373890.3250459116
5200000.0,374689.0220399359
5201000.0,369436.6193029061
5202000.0,364246.0883360477
5203000.0,365173.8309615506
5204000.0,371122.07306923624
5205000.0,375131.4552140599
5206000.0,372521.53579326253
5207000.0,366322.618346896
5208000.0,363760.44825154264
5209000.0,367821.2194419801
5210000.0,373743.52628728095
5211000.0,374609.00373044703
5212000.0,369400.8635106757
5213000.0,364180.5602727812
5214000.0,365039.3380879294
5215000.0,370959.9962245831
5216000.0,375014.84652621765
5217000.0,372470.2943244884
5218000.0,366280.5341865411
5219000.0,363660.765760595
5220000.0,367664.5257479716
5221000.0,373596.7660830924
5222000.0,374527.0835473258
5223000.0,369363.155019179
5224000.0,364114.95257929154
5225000.0,364906.43022944033
5226000.0,370799.065697168
5227000.0,374897.5254493514
5228000.0,372416.9534513913
5229000.0,366237.1061114734
5230000.0,363561.75531615503
5231000.0,367509.4843472345
5232000.0,373450.4263260318
5233000.0,374443.5017138673
5234000.0,369323.2787731439
5235000.0,364048.89676466957
5236000.0,364775.03999867383
5237000.0,370639.51571605634
5238000.0,374779.38114301953
5239000.0,372361.2824141085
5240000.0,366192.21215886716
5241000.0,363463.34643908124
5242000.0,367355.9707872886
5243000.0,373304.47829333786
5244000.0,374358.48766568303
5245000.0,369281.50845913775
5246000.0,363982.36550948955
5247000.0,364644.6992740836
5248000.0,370480.99225447513
5249000.0,374660.6365471408
5250000.0,372303.5568386121
5251000.0,366145.87568046805
5252000.0,363365.49448581133
5253000.0,367204.1704707127
5254000.0,373159.0904716216
5255000.0,374271.7637357069
5256000.0,369237.1849691104
5257000.0,363914.9330007965
5258000.0,364515.7662782902
5259000.0,370324.2179977009
5260000.0,374541.5904461276
5261000.0,372243.58319170587
5262000.0,366097.55607545655
5263000.0,363267.93485975824
5264000.0,367054.0951178139
5265000.0,373014.53804158606
5266000.0,374183.8837058665
5267000.0,369191.01006173156
5268000.0,363846.86374777835
5269000.0,364387.9020182518
5270000.0,370168.4960489543
5271000.0,374422.05009748414
5272000.0,372181.7761737723
5273000.0,366047.89019852877
5274000.0,363170.74512227066
5275000.0,366905.3321199138
5276000.0,372870.16274747625
5277000.0,374094.3381541185
5278000.0,369142.7765786145
5279000.0,363778.453204277
5280000.0,364261.4515745938
5281000.0,370014.075355961
5282000.0,374302.05565125775
5283000.0,372118.16626433376
5284000.0,365996.9107918823
5285000.0,363073.9273798317
5286000.0,366757.9874604633
5287000.0,372726.35925705545
5288000.0,374003.3654441945
5289000.0,369092.4253807273
5290000.0,363709.3307960471
5291000.0,364136.11254120804
5292000.0,369860.78816920146
5293000.0,374181.35226365924
5294000.0,372052.2534115929
5295000.0,365944.16263153125
5296000.0,362977.47387071233
5297000.0,366612.1459107436
5298000.0,372582.9913857253
5299000.0,373911.07973054796
5300000.0,369040.21320327464
5301000.0,363639.5081728697
5302000.0,364011.702983479
5303000.0,369708.67778711393
5304000.0,374060.2857206771
5305000.0,371984.47848764993
5306000.0,365889.9540922763
5307000.0,362881.4799078731
5308000.0,366467.96480556205
5309000.0,372440.3287280202
5310000.0,373817.2324018143
5311000.0,368985.6159564601
5312000.0,363568.9210247807
5313000.0,363888.7856404586
5314000.0,369558.2745439941
5315000.0,373938.96367436927
5316000.0,371914.41729406454
5317000.0,365833.69562449865
5318000.0,362785.6296595568
5319000.0,366325.57251326274
5320000.0,372298.8057314139
5321000.0,373722.4873890132
5322000.0,368928.75798144564
5323000.0,363497.0078646708
5324000.0,363766.6048093578
5325000.0,369409.3775996631
5326000.0,373817.6924102036
5327000.0,371842.73837554455
5328000.0,365775.8711806005
5329000.0,362689.77857137285
5330000.0,366184.3214178253
5331000.0,372157.5278515713
5332000.0,373626.23793861363
5333000.0,368870.07125936355
5334000.0,363424.85455156397
5335000.0,363645.63193007
5336000.0,369261.39041155204
5337000.0,373695.7009006031
5338000.0,371769.07899285946
5339000.0,365716.51031125523
5340000.0,362594.1528816605
5341000.0,366044.37967012636
5342000.0,372016.93500708975
5343000.0,373528.899987814
5344000.0,368809.38782187086
5345000.0,363351.6449781684
5346000.0,363525.4661870571
5347000.0,369114.7436587345
5348000.0,373573.557083372
5349000.0,371693.44856195245
5350000.0,365655.4894552324
5351000.0,362498.781864061
5352000.0,365906.03680811636
5353000.0,371877.0494718645
5354000.0,373430.25530735217
5355000.0,368746.5924744308
5356000.0,363277.530875396
5357000.0,363406.3337169541
5358000.0,368969.49832700286
5359000.0,373451.2886544578
5360000.0,371616.04531340394
5361000.0,365592.5792783201
5362000.0,362403.30562862195
5363000.0,365769.1103118835
5364000.0,371738.0748591833
5365000.0,373330.54371303227
5366000.0,368681.59121534694
5367000.0,363202.3279097574
5368000.0,363288.009315406
5369000.0,368825.64444225
5370000.0,373328.9576883828
5371000.0,371536.95783507824
5372000.0,365528.04360677954
5373000.0,362307.66808595415
5374000.0,365633.32395970356
5375000.0,371599.73108386993
5376000.0,373229.83615630865
5377000.0,368614.8031750601
5378000.0,363126.2758277217
5379000.0,363170.59798228834
5380000.0,368683.1156164175
5381000.0,373206.33205580525
5382000.0,371455.8107700851
5383000.0,365461.72239990626
5384000.0,362212.36405538954
5385000.0,365499.09114083275
5386000.0,371462.1169073153
5387000.0,373127.8453027308
5388000.0,368545.76456669904
5389000.0,363049.22644786444
5390000.0,363053.9790845169
5391000.0,368541.8317261664
5392000.0,373083.7343251556
5393000.0,371373.0515456451
5394000.0,365393.61030808743
5395000.0,362116.89806748834
5396000.0,365366.3955605738
5397000.0,371325.5254545342
5398000.0,373024.75202689413
5399000.0,368474.38068807125
5400000.0,362971.05254289415
5401000.0,362938.5378117915
5402000.0,368402.2144600693
5403000.0,372961.0553480843
5404000.0,371288.28957964014
5405000.0,365323.57494364306
5406000.0,362021.2848233273
5407000.0,365234.91497295164
5408000.0,371189.8024121672
5409000.0,372920.91839432344
5410000.0,368401.2646949347
5411000.0,362891.62672133744
5412000.0,362823.3961841818
5413000.0,368263.7410902856
5414000.0,372838.47953500226
5415000.0,371202.0274226656
5416000.0,365251.6862312751
5417000.0,361925.3092280803
5418000.0,365104.6750000976
5419000.0,371054.9516082965
5420000.0,372816.04984512273
5421000.0,368325.94429665245
5422000.0,362811.1728578834
5423000.0,362709.19058315083
5424000.0,368126.7310229726
5425000.0,372715.8275172189
5426000.0,371113.7193309022
5427000.0,365177.8509424459
5428000.0,361829.34562603384
5429000.0,364975.9324308038
5430000.0,370921.0357964607
5431000.0,372710.1657357607
5432000.0,368248.45401088614
5433000.0,362729.5197319919
5434000.0,362595.8569035763
5435000.0,367991.2210626006
5436000.0,372593.3138469774
5437000.0,371023.88419520855
5438000.0,365102.30222330336
5439000.0,361733.16865950543
5440000.0,364848.40258914325
5441000.0,370787.80419855844
5442000.0,372603.1505574053
5443000.0,368168.9684564462
5444000.0,362646.94109201245
5445000.0,362483.20441959426
5446000.0,367856.76409872156
5447000.0,372470.4164072545
5448000.0,370932.1994390441
5449000.0,365025.12137002125
5450000.0,361636.9925266998
5451000.0,364722.1491320068
5452000.0,370655.4805913018
5453000.0,372495.4918691572
5454000.0,368087.6831691358
5455000.0,362563.0792799853
5456000.0,362371.075872384
5457000.0,367723.76404907275
5458000.0,372347.8995193066
5459000.0,370838.91133603454
5460000.0,364945.8165665595
5461000.0,361540.28880425915
5462000.0,364597.1132145189
5463000.0,370524.13266157825
5464000.0,372386.8613076098
5465000.0,368004.1880369708
5466000.0,362477.95185575075
5467000.0,362259.75586040225
5468000.0,367592.1884724749
5469000.0,372225.500842995
5470000.0,370744.0585947968
5471000.0,364864.77639936097
5472000.0,361443.3814355964
5473000.0,364473.37484934647
5474000.0,370393.8387767887
5475000.0,372277.46765534766
5476000.0,367918.5586105166
5477000.0,362391.48713152483
5478000.0,362148.9076236952
5479000.0,367462.0489215888
5480000.0,372103.22217589803
5481000.0,370647.42907972354
5482000.0,364781.71311003156
5483000.0,361346.2075984152
5484000.0,364350.9244766999
5485000.0,370264.2781303087
5486000.0,372166.9119402487
5487000.0,367830.9239424644
5488000.0,362304.0939767463
5489000.0,362038.99913016986
5490000.0,367333.1152754165
5491000.0,371980.77223461587
5492000.0,370548.95992340706
5493000.0,364696.82751154527
5494000.0,361248.7651668163
5495000.0,364229.6832739953
5496000.0,370135.8138914034
5497000.0,372055.7602580553
5498000.0,367741.2117185043
5499000.0,362215.1151091354
5500000.0,361929.40194909275
5501000.0,367205.71540004853
5502000.0,371858.7678337516
5503000.0,370448.96623182297
5504000.0,364609.9220726779
5505000.0,361150.9796391446
5506000.0,364109.80930176005
5507000.0,370008.26745447796
5508000.0,371943.4764891211
5509000.0,367649.3243979905
5510000.0,362125.1482066633
5511000.0,361820.7294252226
5512000.0,367079.6110246554
5513000.0,371736.58242247626
5514000.0,370347.18770410214
5515000.0,364521.19708378054
5516000.0,361052.8814450223
5517000.0,363991.1355790878
5518000.0,369881.66908750124
5519000.0,371830.59453541134
5520000.0,367555.5161485346
5521000.0,362033.645071269
5522000.0,361712.3855936406
5523000.0,366954.9384792689
5524000.0,371614.91658343
5525000.0,370244.014352059
5526000.0,364430.461333964
5527000.0,360954.2805201858
5528000.0,363873.53881408554
5529000.0,369756.09003751166
5530000.0,371716.889503696
5531000.0,367459.658130168
5532000.0,361940.9777086424
5533000.0,361604.631098791
5534000.0,366831.48624818586
5535000.0,371493.18432411645
5536000.0,370139.09947542474
5537000.0,364337.92963803
5538000.0,360855.3513053609
5539000.0,363757.21802459937
5540000.0,369631.5283424221
5541000.0,371602.5443389993
5542000.0,367361.8254307462
5543000.0,361846.7421807181
5544000.0,361497.06401120685
5545000.0,366709.4118197104
5546000.0,371372.1161603201
5547000.0,370033.02234511264
5548000.0,364243.39869654365
5549000.0,360755.69362759404
5550000.0,363641.75715679117
5551000.0,369507.90594273526
5552000.0,371487.51356809307
5553000.0,367262.0070514083
5554000.0,361751.2376605915
5555000.0,361390.2389105372
5556000.0,366588.7437814418
5557000.0,371250.95711746905
5558000.0,369924.94710529223
5559000.0,364146.7110585077
5560000.0,360655.65630160365
5561000.0,363527.7283626115
5562000.0,369385.4081039615
5563000.0,371371.6390145244
5564000.0,367160.0268746186
5565000.0,361654.3365457207
5566000.0,361283.76673125196
5567000.0,366469.3099146504
5568000.0,371129.95089982264
5569000.0,369815.37401981745
5570000.0,364048.33186275885
5571000.0,360555.32991043385
5572000.0,363414.71907233354
5573000.0,369263.7513381308
5574000.0,371254.9792736545
5575000.0,367056.191068667
5576000.0,361556.4226710526
5577000.0,361178.0608826382
5578000.0,366351.303131531
5579000.0,371009.2017516019
5580000.0,369704.2374488283
5581000.0,363948.044539053
5582000.0,360454.7482529832
5583000.0,363303.09956789017
5584000.0,369142.9944290081
5585000.0,371137.511986807
5586000.0,366950.29806440324
5587000.0,361457.0103544183
5588000.0,361072.75867167115
5589000.0,366234.4840356158
5590000.0,370888.36553137377
5591000.0,369591.3730006423
5592000.0,363845.88722809963
5593000.0,360353.86603094544
5594000.0,363192.5656506084
5595000.0,369023.02126127854
5596000.0,371018.94522381015
5597000.0,366842.18494174257
5598000.0,361356.5113630602
5599000.0,360968.25805051345
5600000.0,366119.0153117785
5601000.0,370767.56848066207
5602000.0,369476.71117433347
5603000.0,363741.7207611492
5604000.0,360252.4565602308
5605000.0,363083.2527482072
5606000.0,368904.2128630392
5607000.0,370899.79848104715
5608000.0,366732.09021712467
5609000.0,361254.29158811737
5610000.0,360863.888196419
5611000.0,366004.99352942314
5612000.0,370647.43909057695
5613000.0,369360.93710638024
5614000.0,363635.59524037223
5615000.0,360150.2709253961
5616000.0,362974.7821075041
5617000.0,368786.3708334379
5618000.0,370780.1651549898
5619000.0,366620.09286150057
5620000.0,361150.78944521304
5621000.0,360760.0127054686
5622000.0,365892.271597499
5623000.0,370527.4371710671
5624000.0,369243.37407709844
5625000.0,363527.41020294
5626000.0,360047.6517978739
5627000.0,362867.5696037691
5628000.0,368669.7063175179
5629000.0,370659.7378179617
5630000.0,366505.9037520848
5631000.0,361045.82889922615
5632000.0,360656.6306230454
5633000.0,365780.9440375203
5634000.0,370407.75262891315
5635000.0,369124.3340155715
5636000.0,363417.3212232739
5637000.0,359944.60620746855
5638000.0,362761.4642571714
5639000.0,368553.8070816677
5640000.0,370538.4591297386
5641000.0,366389.8899900662
5642000.0,360939.7061720006
5643000.0,360553.70165156946
5644000.0,365670.67848285846
5645000.0,370287.8815922318
5646000.0,369003.44194145035
5647000.0,363305.2557336092
5648000.0,359841.27722904924
5649000.0,362656.71669937484
5650000.0,368438.9491707962
5651000.0,370416.3027495062
5652000.0,366271.54758845735
5653000.0,360832.15989344567
5654000.0,360451.48285561055
5655000.0,365562.082195729
5656000.0,370168.2571123112
5657000.0,368880.9074513251
5658000.0,363191.3278052863
5659000.0,359737.6147843478
5660000.0,362553.00333193503
5661000.0,368324.8139467286
5662000.0,370293.2893247856
5663000.0,366151.3790346999
5664000.0,360723.27690550964
5665000.0,360349.41688124835
5666000.0,365454.3427612847
5667000.0,370048.9185318956
5668000.0,368757.25104040094
5669000.0,363075.70891766995
5670000.0,359633.2408925127
5671000.0,362450.02207008377
5672000.0,368211.5380368233
5673000.0,370169.7288200762
5674000.0,366029.45000397693
5675000.0,360613.2183015635
5676000.0,360247.8035608968
5677000.0,365347.94389109034
5678000.0,369929.66135119274
5679000.0,368631.75221527833
5680000.0,362958.02922129445
5681000.0,359528.6664620219
5682000.0,362348.5308322292
5683000.0,368099.3257720601
5684000.0,370045.2019157009
5685000.0,365905.1475348715
5686000.0,360501.69973333925
5687000.0,360146.9177120719
5688000.0,365242.9665839588
